OrderNumber,SalesChannel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,OrderQuantity,DiscountApplied,UnitCost,UnitPrice,TotalRevenue,TotalCost,Profit,DiscountedRevenue
"SO - 0004847",Online,WARE-MKL1006,2019-08-23,2019-12-17,2020-01-06,2020-01-14,USD,14,21,358,35,3,0.1,475.37,864.3,2592.9,1426.11,1166.79,2333.61
"SO - 0004857",In-Store,WARE-NMK1003,2019-08-23,2019-12-18,2020-01-10,2020-01-18,USD,9,22,103,33,1,0.15,88.64,180.9,180.9,88.64,92.26,153.77
"SO - 0004861",In-Store,WARE-NMK1003,2019-08-23,2019-12-19,2019-12-26,2019-12-27,USD,9,30,143,30,2,0.2,499.02,891.1,1782.2,998.04,784.16,1425.76
"SO - 0004865",Online,WARE-XYS1001,2019-08-23,2019-12-19,2020-01-11,2020-01-19,USD,16,7,37,4,8,0.2,180.57,234.5,1876,1444.56,431.44,1500.8
"SO - 0004867",Online,WARE-NBV1002,2019-08-23,2019-12-19,2020-01-09,2020-01-11,USD,20,18,69,38,2,0.05,112.16,207.7,415.4,224.32,191.08,394.63
"SO - 0004869",In-Store,WARE-NMK1003,2019-08-23,2019-12-20,2020-01-13,2020-01-22,USD,8,4,93,42,6,0.05,566.02,884.4,5306.4,3396.12,1910.28,5041.08
"SO - 0004875",In-Store,WARE-XYS1001,2019-08-23,2019-12-20,2019-12-29,2020-01-02,USD,3,39,17,43,6,0.075,131.32,268,1608,787.92,820.08,1487.4
"SO - 0004886",In-Store,WARE-NMK1003,2019-08-23,2019-12-22,2020-01-04,2020-01-07,USD,11,25,128,17,5,0.075,165.49,254.6,1273,827.45,445.55,1177.53
"SO - 0004890",Wholesale,WARE-NMK1003,2019-08-23,2019-12-22,2020-01-08,2020-01-15,USD,28,16,90,8,4,0.1,122.28,167.5,670,489.12,180.88,603
"SO - 0004891",In-Store,WARE-NMK1003,2019-08-23,2019-12-23,2020-01-10,2020-01-16,USD,3,36,94,12,3,0.05,161.27,194.3,582.9,483.81,99.09,553.76
"SO - 0004896",In-Store,WARE-NBV1002,2019-08-23,2019-12-23,2019-12-30,2020-01-07,USD,6,34,67,13,4,0.15,438.98,844.2,3376.8,1755.92,1620.88,2870.28
"SO - 0004897",Online,WARE-NMK1003,2019-08-23,2019-12-23,2019-12-27,2020-01-06,USD,13,18,150,32,6,0.1,596.03,931.3,5587.8,3576.18,2011.62,5029.02
"SO - 0004898",Online,WARE-UHY1004,2019-08-23,2019-12-23,2019-12-27,2019-12-31,USD,19,7,226,34,4,0.05,677.71,797.3,3189.2,2710.84,478.36,3029.74
"SO - 0004899",Wholesale,WARE-NMK1003,2019-08-23,2019-12-23,2020-01-11,2020-01-16,USD,27,7,191,10,5,0.05,465.18,877.7,4388.5,2325.9,2062.6,4169.08
"SO - 0004901",Wholesale,WARE-NMK1003,2019-08-23,2019-12-24,2020-01-13,2020-01-16,USD,27,39,128,13,7,0.075,188.4,254.6,1782.2,1318.8,463.4,1648.54
"SO - 0004908",In-Store,WARE-UHY1004,2019-08-23,2019-12-25,2020-01-19,2020-01-28,USD,7,6,247,45,3,0.1,143.72,261.3,783.9,431.16,352.74,705.51
"SO - 0004909",Wholesale,WARE-NMK1003,2019-08-23,2019-12-25,2020-01-08,2020-01-15,USD,26,31,196,19,4,0.05,143.05,234.5,938,572.2,365.8,891.1
"SO - 0004913",In-Store,WARE-NMK1003,2019-08-23,2019-12-26,2020-01-20,2020-01-30,USD,1,37,186,20,2,0.05,75.38,167.5,335,150.76,184.24,318.25
"SO - 0004917",In-Store,WARE-NMK1003,2019-08-23,2019-12-26,2020-01-04,2020-01-12,USD,9,1,128,14,5,0.05,88.17,187.6,938,440.85,497.15,891.1
"SO - 0004921",In-Store,WARE-NBV1002,2019-08-23,2019-12-27,2020-01-19,2020-01-27,USD,10,27,59,15,7,0.075,392.96,770.5,5393.5,2750.72,2642.78,4988.99
"SO - 0004925",Online,WARE-PUJ1005,2019-08-23,2019-12-27,2020-01-15,2020-01-24,USD,13,13,280,21,4,0.075,496.6,730.3,2921.2,1986.4,934.8,2702.11
"SO - 0004933",In-Store,WARE-XYS1001,2019-08-23,2019-12-28,2020-01-03,2020-01-09,USD,9,10,50,23,1,0.075,420.22,857.6,857.6,420.22,437.38,793.28
"SO - 0004934",Distributor,WARE-XYS1001,2019-08-23,2019-12-28,2020-01-19,2020-01-22,USD,23,14,47,26,8,0.075,128.91,174.2,1393.6,1031.28,362.32,1289.08
"SO - 0004936",In-Store,WARE-NMK1003,2019-08-23,2019-12-28,2020-01-02,2020-01-11,USD,9,49,179,46,7,0.2,139.29,180.9,1266.3,975.03,291.27,1013.04
"SO - 0004941",In-Store,WARE-PUJ1005,2019-08-23,2019-12-29,2020-01-12,2020-01-17,USD,2,31,262,26,5,0.05,507.93,891.1,4455.5,2539.65,1915.85,4232.73
"SO - 0004942",In-Store,WARE-NMK1003,2019-08-23,2019-12-29,2020-01-15,2020-01-21,USD,12,40,124,1,2,0.075,170.25,221.1,442.2,340.5,101.7,409.04
"SO - 0004944",Distributor,WARE-PUJ1005,2019-08-23,2019-12-29,2020-01-07,2020-01-09,USD,21,30,288,20,1,0.2,153.83,187.6,187.6,153.83,33.77,150.08
"SO - 0004945",In-Store,WARE-NBV1002,2019-08-23,2019-12-29,2020-01-03,2020-01-08,USD,11,47,60,27,5,0.1,102.91,214.4,1072,514.55,557.45,964.8
"SO - 0004951",In-Store,WARE-PUJ1005,2019-08-23,2019-12-30,2020-01-24,2020-02-02,USD,4,42,284,42,1,0.1,89.31,207.7,207.7,89.31,118.39,186.93
"SO - 0004956",In-Store,WARE-PUJ1005,2019-08-23,2019-12-30,2020-01-12,2020-01-16,USD,4,10,276,5,8,0.075,120.06,214.4,1715.2,960.48,754.72,1586.56
"SO - 0004970",In-Store,WARE-PUJ1005,2019-08-23,2020-01-01,2020-01-23,2020-01-28,USD,4,3,290,44,1,0.05,123.28,268,268,123.28,144.72,254.6
"SO - 0004979",In-Store,WARE-UHY1004,2019-08-23,2020-01-03,2020-01-31,2020-02-07,USD,3,36,219,20,4,0.075,90.58,174.2,696.8,362.32,334.48,644.54
"SO - 0004986",In-Store,WARE-MKL1006,2019-08-23,2020-01-03,2020-01-30,2020-02-04,USD,3,12,358,3,3,0.05,793.28,991.6,2974.8,2379.84,594.96,2826.06
"SO - 0004998",In-Store,WARE-NMK1003,2019-08-23,2020-01-05,2020-01-12,2020-01-17,USD,3,47,96,16,6,0.075,537.61,911.2,5467.2,3225.66,2241.54,5057.16
"SO - 0005008",Distributor,WARE-XYS1001,2019-08-23,2020-01-06,2020-01-24,2020-02-03,USD,22,38,9,46,6,0.2,697.74,850.9,5105.4,4186.44,918.96,4084.32
"SO - 0005014",In-Store,WARE-XYS1001,2019-08-23,2020-01-06,2020-01-31,2020-02-01,USD,8,1,34,10,7,0.05,336.94,716.9,5018.3,2358.58,2659.72,4767.38
"SO - 0005020",In-Store,WARE-XYS1001,2019-08-23,2020-01-07,2020-01-10,2020-01-15,USD,8,21,19,24,6,0.05,548.33,884.4,5306.4,3289.98,2016.42,5041.08
"SO - 0005021",In-Store,WARE-NMK1003,2019-08-23,2020-01-07,2020-02-03,2020-02-10,USD,7,24,93,25,8,0.1,353.76,804,6432,2830.08,3601.92,5788.8
"SO - 0005022",In-Store,WARE-NMK1003,2019-08-23,2020-01-07,2020-01-09,2020-01-10,USD,4,24,175,14,6,0.15,475.83,897.8,5386.8,2854.98,2531.82,4578.78
"SO - 0005024",In-Store,WARE-UHY1004,2019-08-23,2020-01-07,2020-02-02,2020-02-05,USD,6,24,257,18,7,0.1,675.49,951.4,6659.8,4728.43,1931.37,5993.82
"SO - 0005025",In-Store,WARE-MKL1006,2019-08-23,2020-01-07,2020-01-22,2020-01-25,USD,5,6,339,13,2,0.1,120.6,201,402,241.2,160.8,361.8
"SO - 0005031",Wholesale,WARE-NMK1003,2019-08-23,2020-01-08,2020-01-20,2020-01-27,USD,26,42,171,31,6,0.075,530.64,964.8,5788.8,3183.84,2604.96,5354.64
"SO - 0005042",In-Store,WARE-NBV1002,2019-08-23,2020-01-09,2020-01-16,2020-01-24,USD,5,4,66,38,7,0.1,124.35,214.4,1500.8,870.45,630.35,1350.72
"SO - 0005043",In-Store,WARE-PUJ1005,2019-08-23,2020-01-09,2020-02-02,2020-02-10,USD,5,34,301,10,4,0.05,466.86,897.8,3591.2,1867.44,1723.76,3411.64
"SO - 0005050",In-Store,WARE-NMK1003,2019-08-23,2020-01-10,2020-01-21,2020-01-22,USD,2,40,149,19,6,0.1,81.87,174.2,1045.2,491.22,553.98,940.68
"SO - 0005052",Wholesale,WARE-PUJ1005,2019-08-23,2020-01-10,2020-01-14,2020-01-18,USD,26,37,327,12,5,0.075,395.57,964.8,4824,1977.85,2846.15,4462.2
"SO - 0005063",Online,WARE-NMK1003,2019-08-23,2020-01-11,2020-01-21,2020-01-28,USD,20,13,145,18,1,0.075,726.41,931.3,931.3,726.41,204.89,861.45
"SO - 0005070",In-Store,WARE-NMK1003,2019-08-23,2020-01-11,2020-02-07,2020-02-12,USD,7,48,154,2,2,0.1,106.93,254.6,509.2,213.86,295.34,458.28
"SO - 0005074",Online,WARE-NMK1003,2019-08-23,2020-01-12,2020-01-23,2020-01-29,USD,20,18,173,15,8,0.3,109.34,214.4,1715.2,874.72,840.48,1200.64
"SO - 0005080",In-Store,WARE-XYS1001,2019-12-01,2020-01-12,2020-01-21,2020-01-26,USD,7,12,26,47,7,0.1,173.66,241.2,1688.4,1215.62,472.78,1519.56
"SO - 0005090",In-Store,WARE-NMK1003,2019-12-01,2020-01-13,2020-02-02,2020-02-09,USD,5,7,190,6,7,0.05,159.46,227.8,1594.6,1116.22,478.38,1514.87
"SO - 0005092",Wholesale,WARE-XYS1001,2019-08-23,2020-01-13,2020-01-15,2020-01-23,USD,26,20,27,16,8,0.1,684.74,938,7504,5477.92,2026.08,6753.6
"SO - 0005093",Online,WARE-UHY1004,2019-12-01,2020-01-13,2020-01-20,2020-01-22,USD,16,42,245,43,3,0.05,102.51,227.8,683.4,307.53,375.87,649.23
"SO - 0005095",Distributor,WARE-NMK1003,2019-12-01,2020-01-14,2020-01-22,2020-01-25,USD,23,5,120,35,2,0.075,166.29,227.8,455.6,332.58,123.02,421.43
"SO - 0005104",In-Store,WARE-PUJ1005,2019-08-23,2020-01-14,2020-01-22,2020-01-28,USD,4,43,314,23,6,0.2,131.32,268,1608,787.92,820.08,1286.4
"SO - 0005125",In-Store,WARE-XYS1001,2019-08-23,2020-01-17,2020-01-29,2020-02-04,USD,1,14,50,2,2,0.15,146.33,174.2,348.4,292.66,55.74,296.14
"SO - 0005126",Distributor,WARE-XYS1001,2019-08-23,2020-01-17,2020-02-08,2020-02-17,USD,25,5,1,34,2,0.1,684.74,978.2,1956.4,1369.48,586.92,1760.76
"SO - 0005127",In-Store,WARE-MKL1006,2019-08-23,2020-01-17,2020-02-02,2020-02-05,USD,1,14,339,16,1,0.05,148.07,227.8,227.8,148.07,79.73,216.41
"SO - 0005128",Distributor,WARE-XYS1001,2019-08-23,2020-01-17,2020-02-07,2020-02-11,USD,21,43,11,12,4,0.05,161.74,227.8,911.2,646.96,264.24,865.64
"SO - 0005132",Distributor,WARE-NMK1003,2019-12-01,2020-01-17,2020-01-28,2020-02-05,USD,22,30,92,36,5,0.05,728.49,877.7,4388.5,3642.45,746.05,4169.08
"SO - 0005134",In-Store,WARE-NMK1003,2019-12-01,2020-01-18,2020-01-23,2020-02-02,USD,7,18,90,27,3,0.05,469.47,958.1,2874.3,1408.41,1465.89,2730.58
"SO - 0005143",Wholesale,WARE-PUJ1005,2019-08-23,2020-01-19,2020-02-12,2020-02-13,USD,27,18,305,24,6,0.05,472.75,964.8,5788.8,2836.5,2952.3,5499.36
"SO - 0005144",Distributor,WARE-XYS1001,2019-08-23,2020-01-19,2020-02-09,2020-02-10,USD,25,4,42,4,7,0.05,685.01,964.8,6753.6,4795.07,1958.53,6415.92
"SO - 0005146",Wholesale,WARE-UHY1004,2019-08-23,2020-01-19,2020-02-06,2020-02-09,USD,28,10,215,32,6,0.4,806.35,971.5,5829,4838.1,990.9,3497.4
"SO - 0005151",Online,WARE-NMK1003,2019-08-23,2020-01-20,2020-02-03,2020-02-07,USD,17,34,113,8,8,0.15,531.71,857.6,6860.8,4253.68,2607.12,5831.68
"SO - 0005154",In-Store,WARE-PUJ1005,2019-08-23,2020-01-21,2020-02-02,2020-02-08,USD,6,9,313,38,4,0.05,660.35,857.6,3430.4,2641.4,789,3258.88
"SO - 0005155",Online,WARE-XYS1001,2019-12-01,2020-01-21,2020-02-03,2020-02-13,USD,13,20,28,18,5,0.1,644.54,871,4355,3222.7,1132.3,3919.5
"SO - 0005162",Online,WARE-NMK1003,2019-12-01,2020-01-21,2020-02-03,2020-02-07,USD,16,12,163,22,2,0.05,97.62,207.7,415.4,195.24,220.16,394.63
"SO - 0005163",Online,WARE-NMK1003,2019-08-23,2020-01-21,2020-02-13,2020-02-21,USD,17,19,141,7,6,0.075,605.35,931.3,5587.8,3632.1,1955.7,5168.72
"SO - 0005189",Online,WARE-XYS1001,2019-12-01,2020-01-24,2020-01-30,2020-02-07,USD,18,37,31,47,7,0.1,124.82,180.9,1266.3,873.74,392.56,1139.67
"SO - 0005193",In-Store,WARE-NMK1003,2019-12-01,2020-01-25,2020-02-06,2020-02-07,USD,10,30,126,16,7,0.05,108.81,194.3,1360.1,761.67,598.43,1292.09
"SO - 0005197",In-Store,WARE-MKL1006,2019-12-01,2020-01-25,2020-01-27,2020-02-05,USD,4,16,352,29,6,0.15,102.78,174.2,1045.2,616.68,428.52,888.42
"SO - 0005207",Online,WARE-XYS1001,2019-12-01,2020-01-27,2020-02-04,2020-02-05,USD,13,32,9,3,1,0.05,497.41,857.6,857.6,497.41,360.19,814.72
"SO - 0005209",In-Store,WARE-UHY1004,2019-08-23,2020-01-27,2020-02-06,2020-02-14,USD,6,11,241,47,5,0.075,163.61,221.1,1105.5,818.05,287.45,1022.59
"SO - 0005211",Distributor,WARE-NMK1003,2019-12-01,2020-01-27,2020-02-19,2020-02-29,USD,23,20,153,10,6,0.1,137.08,207.7,1246.2,822.48,423.72,1121.58
"SO - 0005213",Distributor,WARE-NMK1003,2019-12-01,2020-01-28,2020-02-15,2020-02-20,USD,22,43,140,21,5,0.075,107.2,214.4,1072,536,536,991.6
"SO - 0005216",Distributor,WARE-XYS1001,2019-12-01,2020-01-28,2020-02-14,2020-02-23,USD,25,10,49,5,8,0.075,589.87,951.4,7611.2,4718.96,2892.24,7040.36
"SO - 0005233",Distributor,WARE-NMK1003,2019-12-01,2020-01-30,2020-02-27,2020-03-05,USD,22,27,176,41,1,0.2,111.62,227.8,227.8,111.62,116.18,182.24
"SO - 0005237",In-Store,WARE-MKL1006,2019-08-23,2020-01-31,2020-02-19,2020-02-25,USD,4,41,367,33,4,0.075,107.13,261.3,1045.2,428.52,616.68,966.81
"SO - 0005238",Online,WARE-NBV1002,2019-12-01,2020-01-31,2020-02-22,2020-02-25,USD,18,40,86,32,5,0.05,534.66,938,4690,2673.3,2016.7,4455.5
"SO - 0005241",Online,WARE-NBV1002,2019-12-01,2020-01-31,2020-02-13,2020-02-22,USD,20,24,67,1,1,0.2,124.35,214.4,214.4,124.35,90.05,171.52
"SO - 0005242",Online,WARE-NMK1003,2019-08-23,2020-01-31,2020-02-23,2020-02-24,USD,13,32,132,19,6,0.1,96.48,214.4,1286.4,578.88,707.52,1157.76
"SO - 0005245",In-Store,WARE-MKL1006,2019-08-23,2020-02-01,2020-02-13,2020-02-18,USD,1,10,338,37,8,0.2,93.8,234.5,1876,750.4,1125.6,1500.8
"SO - 0005246",Distributor,WARE-NMK1003,2019-12-01,2020-02-01,2020-02-09,2020-02-17,USD,22,15,187,14,5,0.05,443.21,904.5,4522.5,2216.05,2306.45,4296.38
"SO - 0005248",In-Store,WARE-UHY1004,2019-12-01,2020-02-01,2020-02-21,2020-02-28,USD,7,6,245,23,4,0.05,312.35,743.7,2974.8,1249.4,1725.4,2826.06
"SO - 0005251",In-Store,WARE-NMK1003,2019-12-01,2020-02-02,2020-02-05,2020-02-11,USD,3,1,110,13,7,0.1,502.5,837.5,5862.5,3517.5,2345,5276.25
"SO - 0005253",Wholesale,WARE-NMK1003,2019-12-01,2020-02-02,2020-02-19,2020-02-23,USD,27,33,156,19,1,0.1,114.64,194.3,194.3,114.64,79.66,174.87
"SO - 0005256",In-Store,WARE-PUJ1005,2019-12-01,2020-02-02,2020-02-09,2020-02-14,USD,3,21,315,11,2,0.1,95.54,207.7,415.4,191.08,224.32,373.86
"SO - 0005264",Online,WARE-UHY1004,2019-08-23,2020-02-03,2020-03-02,2020-03-11,USD,19,23,209,19,6,0.05,354.36,824.1,4944.6,2126.16,2818.44,4697.37
"SO - 0005269",Distributor,WARE-XYS1001,2019-12-01,2020-02-04,2020-02-21,2020-02-29,USD,24,8,29,25,8,0.05,545.38,991.6,7932.8,4363.04,3569.76,7536.16
"SO - 0005272",In-Store,WARE-NBV1002,2019-12-01,2020-02-04,2020-03-03,2020-03-11,USD,11,27,63,22,5,0.2,123.68,174.2,871,618.4,252.6,696.8
"SO - 0005275",Distributor,WARE-UHY1004,2019-08-23,2020-02-05,2020-03-03,2020-03-09,USD,22,19,227,16,6,0.1,120.6,201,1206,723.6,482.4,1085.4
"SO - 0005278",In-Store,WARE-UHY1004,2019-12-01,2020-02-05,2020-02-27,2020-03-02,USD,7,18,231,5,7,0.15,689.16,931.3,6519.1,4824.12,1694.98,5541.24
"SO - 0005294",In-Store,WARE-PUJ1005,2019-08-23,2020-02-07,2020-02-11,2020-02-12,USD,3,6,313,8,7,0.05,139.36,214.4,1500.8,975.52,525.28,1425.76
"SO - 0005301",In-Store,WARE-XYS1001,2019-12-01,2020-02-09,2020-02-20,2020-02-28,USD,9,39,7,21,1,0.1,175.67,254.6,254.6,175.67,78.93,229.14
"SO - 0005303",Online,WARE-UHY1004,2019-08-23,2020-02-09,2020-02-13,2020-02-18,USD,12,13,238,9,4,0.075,479.05,958.1,3832.4,1916.2,1916.2,3544.97
"SO - 0005304",In-Store,WARE-UHY1004,2019-12-01,2020-02-09,2020-03-03,2020-03-08,USD,7,27,255,11,3,0.1,419.15,911.2,2733.6,1257.45,1476.15,2460.24
"SO - 0005305",Wholesale,WARE-NMK1003,2019-12-01,2020-02-09,2020-02-19,2020-02-20,USD,28,46,95,20,3,0.1,446.89,971.5,2914.5,1340.67,1573.83,2623.05
"SO - 0005306",Wholesale,WARE-NMK1003,2019-08-23,2020-02-09,2020-03-05,2020-03-06,USD,26,24,148,10,2,0.15,216.41,254.6,509.2,432.82,76.38,432.82
"SO - 0005307",In-Store,WARE-UHY1004,2019-08-23,2020-02-09,2020-02-24,2020-02-26,USD,11,23,241,10,5,0.075,100.5,201,1005,502.5,502.5,929.62
"SO - 0005308",In-Store,WARE-NMK1003,2019-12-01,2020-02-09,2020-02-17,2020-02-19,USD,8,26,101,35,2,0.05,130.65,167.5,335,261.3,73.7,318.25
"SO - 0005312",Online,WARE-XYS1001,2019-12-01,2020-02-10,2020-02-27,2020-03-01,USD,18,36,45,45,2,0.15,650.91,971.5,1943,1301.82,641.18,1651.55
"SO - 0005315",Wholesale,WARE-NMK1003,2019-12-01,2020-02-10,2020-02-24,2020-03-03,USD,26,6,162,29,3,0.05,222.11,261.3,783.9,666.33,117.57,744.7
"SO - 0005317",In-Store,WARE-NMK1003,2019-08-23,2020-02-10,2020-02-29,2020-03-03,USD,8,14,150,25,3,0.15,137.08,207.7,623.1,411.24,211.86,529.64
"SO - 0005324",Online,WARE-XYS1001,2019-12-01,2020-02-11,2020-02-24,2020-02-29,USD,14,50,16,42,6,0.3,641.19,971.5,5829,3847.14,1981.86,4080.3
"SO - 0005326",Online,WARE-PUJ1005,2019-08-23,2020-02-11,2020-02-22,2020-02-27,USD,18,49,316,10,7,0.15,771.04,917.9,6425.3,5397.28,1028.02,5461.5
"SO - 0005327",In-Store,WARE-NBV1002,2019-12-01,2020-02-11,2020-02-15,2020-02-19,USD,2,9,61,31,8,0.3,596.37,864.3,6914.4,4770.96,2143.44,4840.08
"SO - 0005345",In-Store,WARE-PUJ1005,2019-12-01,2020-02-13,2020-03-06,2020-03-11,USD,4,49,323,26,4,0.075,136.68,268,1072,546.72,525.28,991.6
"SO - 0005349",Online,WARE-XYS1001,2019-08-23,2020-02-14,2020-03-09,2020-03-17,USD,15,32,57,9,5,0.05,134,167.5,837.5,670,167.5,795.62
"SO - 0005350",Distributor,WARE-UHY1004,2019-12-01,2020-02-14,2020-02-28,2020-03-05,USD,22,10,243,43,6,0.1,457.28,703.5,4221,2743.68,1477.32,3798.9
"SO - 0005351",In-Store,WARE-PUJ1005,2019-12-01,2020-02-14,2020-02-29,2020-03-09,USD,4,27,282,35,8,0.075,95.68,227.8,1822.4,765.44,1056.96,1685.72
"SO - 0005354",Online,WARE-NMK1003,2019-08-23,2020-02-14,2020-02-28,2020-03-08,USD,12,4,198,29,5,0.4,588.13,891.1,4455.5,2940.65,1514.85,2673.3
"SO - 0005361",In-Store,WARE-NBV1002,2019-08-23,2020-02-15,2020-02-19,2020-02-27,USD,4,39,64,12,3,0.075,435.5,670,2010,1306.5,703.5,1859.25
"SO - 0005362",Online,WARE-UHY1004,2019-08-23,2020-02-15,2020-02-26,2020-03-03,USD,12,16,260,23,1,0.2,365.82,871,871,365.82,505.18,696.8
"SO - 0005377",In-Store,WARE-NBV1002,2019-08-23,2020-02-17,2020-03-12,2020-03-14,USD,12,5,64,8,2,0.1,131.39,247.9,495.8,262.78,233.02,446.22
"SO - 0005381",Distributor,WARE-NMK1003,2019-12-01,2020-02-18,2020-03-15,2020-03-19,USD,25,44,104,30,6,0.075,127.57,227.8,1366.8,765.42,601.38,1264.29
"SO - 0005383",In-Store,WARE-NMK1003,2019-12-01,2020-02-18,2020-02-29,2020-03-03,USD,9,45,106,4,1,0.05,526.62,877.7,877.7,526.62,351.08,833.82
"SO - 0005388",Distributor,WARE-NMK1003,2019-12-01,2020-02-18,2020-02-22,2020-02-29,USD,24,3,162,5,3,0.05,105.53,167.5,502.5,316.59,185.91,477.38
"SO - 0005390",Online,WARE-UHY1004,2019-12-01,2020-02-18,2020-02-28,2020-03-09,USD,20,24,224,13,3,0.05,514.29,676.7,2030.1,1542.87,487.23,1928.59
"SO - 0005393",In-Store,WARE-NMK1003,2019-12-01,2020-02-19,2020-03-05,2020-03-14,USD,6,48,88,26,8,0.1,732.58,951.4,7611.2,5860.64,1750.56,6850.08
"SO - 0005398",In-Store,WARE-UHY1004,2019-12-01,2020-02-19,2020-02-21,2020-02-28,USD,3,40,230,33,6,0.2,675.36,938,5628,4052.16,1575.84,4502.4
"SO - 0005401",In-Store,WARE-NMK1003,2019-08-23,2020-02-19,2020-02-27,2020-03-06,USD,2,37,193,28,8,0.05,633.15,904.5,7236,5065.2,2170.8,6874.2
"SO - 0005403",In-Store,WARE-NMK1003,2019-12-01,2020-02-19,2020-03-04,2020-03-07,USD,8,49,144,24,1,0.05,101.3,180.9,180.9,101.3,79.6,171.86
"SO - 0005412",Distributor,WARE-NMK1003,2019-12-01,2020-02-20,2020-03-14,2020-03-24,USD,20,21,114,22,8,0.075,499.69,757.1,6056.8,3997.52,2059.28,5602.54
"SO - 0005420",Distributor,WARE-NMK1003,2019-12-01,2020-02-21,2020-03-09,2020-03-18,USD,22,39,181,42,2,0.075,495.67,917.9,1835.8,991.34,844.46,1698.12
"SO - 0005422",In-Store,WARE-MKL1006,2019-12-01,2020-02-21,2020-02-27,2020-03-05,USD,2,9,337,28,5,0.075,634.62,991.6,4958,3173.1,1784.9,4586.15
"SO - 0005423",Online,WARE-NMK1003,2019-12-01,2020-02-21,2020-02-25,2020-03-05,USD,16,39,183,15,4,0.15,195.64,268,1072,782.56,289.44,911.2
"SO - 0005424",In-Store,WARE-PUJ1005,2019-12-01,2020-02-21,2020-03-13,2020-03-18,USD,9,28,306,43,4,0.15,504.85,917.9,3671.6,2019.4,1652.2,3120.86
"SO - 0005428",Wholesale,WARE-PUJ1005,2019-12-01,2020-02-22,2020-03-07,2020-03-10,USD,27,3,285,3,6,0.4,189.95,234.5,1407,1139.7,267.3,844.2
"SO - 0005436",In-Store,WARE-MKL1006,2019-08-23,2020-02-22,2020-03-01,2020-03-11,USD,1,15,366,30,5,0.2,169.85,261.3,1306.5,849.25,457.25,1045.2
"SO - 0005438",In-Store,WARE-XYS1001,2019-12-01,2020-02-22,2020-03-15,2020-03-17,USD,6,37,19,38,7,0.05,699.08,944.7,6612.9,4893.56,1719.34,6282.25
"SO - 0005439",In-Store,WARE-NBV1002,2019-12-01,2020-02-22,2020-03-10,2020-03-16,USD,4,44,71,13,7,0.075,139.29,180.9,1266.3,975.03,291.27,1171.33
"SO - 0005440",Online,WARE-NMK1003,2019-12-01,2020-02-23,2020-02-28,2020-02-29,USD,17,45,173,11,6,0.1,706.78,917.9,5507.4,4240.68,1266.72,4956.66
"SO - 0005441",In-Store,WARE-NBV1002,2019-12-01,2020-02-23,2020-03-05,2020-03-07,USD,1,32,80,16,1,0.2,469.47,958.1,958.1,469.47,488.63,766.48
"SO - 0005443",Wholesale,WARE-MKL1006,2019-12-01,2020-02-23,2020-02-27,2020-03-08,USD,26,28,346,10,2,0.075,427.73,891.1,1782.2,855.46,926.74,1648.54
"SO - 0005453",Distributor,WARE-MKL1006,2019-12-01,2020-02-24,2020-03-14,2020-03-19,USD,21,45,356,29,2,0.2,186.8,227.8,455.6,373.6,82,364.48
"SO - 0005457",Online,WARE-NBV1002,2019-12-01,2020-02-24,2020-03-06,2020-03-11,USD,13,40,67,35,3,0.05,422.57,797.3,2391.9,1267.71,1124.19,2272.31
"SO - 0005466",In-Store,WARE-UHY1004,2019-12-01,2020-02-25,2020-03-14,2020-03-23,USD,5,22,214,33,4,0.075,72.03,167.5,670,288.12,381.88,619.75
"SO - 0005467",In-Store,WARE-NMK1003,2019-12-01,2020-02-25,2020-03-11,2020-03-18,USD,10,5,171,4,2,0.075,564.41,696.8,1393.6,1128.82,264.78,1289.08
"SO - 0005470",In-Store,WARE-PUJ1005,2019-12-01,2020-02-25,2020-03-03,2020-03-13,USD,10,23,282,9,4,0.05,192.29,234.5,938,769.16,168.84,891.1
"SO - 0005473",Online,WARE-PUJ1005,2019-12-01,2020-02-25,2020-03-16,2020-03-22,USD,13,18,287,21,1,0.05,166.43,241.2,241.2,166.43,74.77,229.14
"SO - 0005485",Online,WARE-MKL1006,2019-12-01,2020-02-27,2020-03-24,2020-03-29,USD,14,26,337,3,3,0.05,118.59,201,603,355.77,247.23,572.85
"SO - 0005501",In-Store,WARE-MKL1006,2019-12-01,2020-02-29,2020-03-16,2020-03-22,USD,8,2,361,27,4,0.2,101.04,194.3,777.2,404.16,373.04,621.76
"SO - 0005502",In-Store,WARE-UHY1004,2019-12-01,2020-02-29,2020-03-05,2020-03-09,USD,10,36,240,10,2,0.15,455.6,911.2,1822.4,911.2,911.2,1549.04
"SO - 0005508",Online,WARE-NBV1002,2019-12-01,2020-02-29,2020-03-05,2020-03-10,USD,18,32,69,15,8,0.075,578.34,696.8,5574.4,4626.72,947.68,5156.32
"SO - 0005520",Wholesale,WARE-NMK1003,2019-12-01,2020-03-02,2020-03-06,2020-03-13,USD,26,6,162,5,5,0.075,848.56,998.3,4991.5,4242.8,748.7,4617.14
"SO - 0005525",Distributor,WARE-MKL1006,2019-12-01,2020-03-03,2020-03-20,2020-03-30,USD,21,16,333,17,3,0.4,174.67,221.1,663.3,524.01,139.29,397.98
